Stock_ID,Date,Instrument_Name,Price,Volume
Stock_1,2021-11-04,Apple,150.96,60400000
Stock_1,2021-11-03,Apple,151.49,54510000
Stock_1,2021-11-02,Apple,150.02,69120000
Stock_1,2021-11-01,Apple,148.96,74590000
Stock_1,2021-10-29,Apple,149.8,124950000
Stock_1,2021-10-28,Apple,152.57,100080000
Stock_1,2021-10-27,Apple,148.85,56100000
Stock_1,2021-10-26,Apple,149.32,60890000
Stock_1,2021-10-25,Apple,148.64,50720000
Stock_1,2021-10-22,Apple,148.69,58880000
Stock_1,2021-10-21,Apple,149.48,61420000
Stock_1,2021-10-20,Apple,149.26,58420000
Stock_1,2021-10-19,Apple,148.76,76380000
Stock_1,2021-10-18,Apple,146.55,85590000
Stock_1,2021-10-15,Apple,144.84,67940000
Stock_1,2021-10-14,Apple,143.76,69910000
Stock_1,2021-10-13,Apple,140.91,78760000
Stock_1,2021-10-12,Apple,141.51,73040000
Stock_1,2021-10-11,Apple,142.81,64450000
Stock_1,2021-10-08,Apple,142.9,58770000
Stock_1,2021-10-07,Apple,143.29,61730000
Stock_1,2021-10-06,Apple,142,83220000
Stock_1,2021-10-05,Apple,141.11,80860000
Stock_1,2021-10-04,Apple,139.14,98320000
Stock_1,2021-10-01,Apple,142.65,94640000
Stock_1,2021-09-30,Apple,141.5,89060000
Stock_1,2021-09-29,Apple,142.83,74600000
Stock_1,2021-09-28,Apple,141.91,108970000
Stock_1,2021-09-27,Apple,145.37,74150000
Stock_1,2021-09-24,Apple,146.92,53480000
Stock_1,2021-09-23,Apple,146.83,64840000
Stock_1,2021-09-22,Apple,145.85,76400000
Stock_1,2021-09-21,Apple,143.43,75830000
Stock_1,2021-09-20,Apple,142.94,123480000
Stock_1,2021-09-17,Apple,146.06,129870000
Stock_1,2021-09-16,Apple,148.79,68030000
Stock_1,2021-09-15,Apple,149.03,83280000
Stock_1,2021-09-14,Apple,148.12,109300000
Stock_1,2021-09-13,Apple,149.55,102400000
Stock_1,2021-09-10,Apple,148.97,140890000
Stock_1,2021-09-09,Apple,154.07,57310000
Stock_1,2021-09-08,Apple,155.11,74420000
Stock_1,2021-09-03,Apple,154.3,57870000
Stock_1,2021-09-02,Apple,153.65,71170000
Stock_1,2021-09-01,Apple,152.51,80310000
Stock_1,2021-08-31,Apple,151.83,86450000
Stock_1,2021-08-30,Apple,153.12,90960000
Stock_1,2021-08-27,Apple,148.6,55800000
Stock_1,2021-08-26,Apple,147.54,48600000
Stock_1,2021-08-25,Apple,148.36,58990000
Stock_1,2021-08-24,Apple,149.62,48610000
Stock_1,2021-08-23,Apple,149.71,60130000
Stock_1,2021-08-20,Apple,148.19,60550000
Stock_1,2021-08-19,Apple,146.7,86960000
Stock_1,2021-08-18,Apple,146.36,86330000
Stock_1,2021-08-17,Apple,150.19,92230000
Stock_1,2021-08-16,Apple,151.12,103560000
Stock_1,2021-08-13,Apple,149.1,59380000
Stock_1,2021-08-12,Apple,148.89,73780000
Stock_1,2021-08-11,Apple,145.86,48490000
Stock_1,2021-08-10,Apple,145.6,69020000
Stock_1,2021-08-09,Apple,146.09,48910000
Stock_1,2021-08-06,Apple,146.14,54130000
Stock_1,2021-08-05,Apple,147.06,46400000
Stock_1,2021-08-04,Apple,146.95,56370000
Stock_1,2021-08-03,Apple,147.36,64790000
Stock_1,2021-08-02,Apple,145.52,62880000
Stock_1,2021-07-30,Apple,145.86,70440000
Stock_1,2021-07-29,Apple,145.64,56700000
Stock_1,2021-07-28,Apple,144.98,118930000
Stock_1,2021-07-27,Apple,146.77,104820000
Stock_1,2021-07-26,Apple,148.99,72430000
Stock_1,2021-07-23,Apple,148.56,71450000
Stock_1,2021-07-22,Apple,146.8,77340000
Stock_1,2021-07-21,Apple,145.4,74990000
Stock_1,2021-07-20,Apple,146.15,96350000
Stock_1,2021-07-19,Apple,142.45,121440000
Stock_1,2021-07-16,Apple,146.39,93250000
Stock_1,2021-07-15,Apple,148.48,106820000
Stock_1,2021-07-14,Apple,149.15,127050000
Stock_1,2021-07-13,Apple,145.64,100830000
Stock_1,2021-07-12,Apple,144.5,76300000
Stock_1,2021-07-09,Apple,145.11,99890000
Stock_1,2021-07-08,Apple,143.24,105580000
Stock_1,2021-07-07,Apple,144.57,104910000
Stock_1,2021-07-02,Apple,139.96,78950000
Stock_1,2021-07-01,Apple,137.27,52490000
Stock_1,2021-06-30,Apple,136.96,63260000
Stock_1,2021-06-29,Apple,136.33,64560000
Stock_1,2021-06-28,Apple,134.78,62110000
Stock_1,2021-06-25,Apple,133.11,70780000
Stock_1,2021-06-24,Apple,133.41,68710000
Stock_1,2021-06-23,Apple,133.7,60210000
Stock_1,2021-06-22,Apple,133.98,74780000
Stock_1,2021-06-21,Apple,132.3,79660000
Stock_1,2021-06-18,Apple,130.46,108950000
Stock_1,2021-06-17,Apple,131.79,96720000
Stock_1,2021-06-16,Apple,130.15,91820000
Stock_1,2021-06-15,Apple,129.64,62750000
Stock_1,2021-06-14,Apple,130.48,96910000
Stock_1,2021-06-11,Apple,127.35,53520000
Stock_1,2021-06-10,Apple,126.11,71190000
Stock_1,2021-06-09,Apple,127.13,56880000
Stock_1,2021-06-08,Apple,126.74,74400000
Stock_1,2021-06-07,Apple,125.9,71060000
Stock_1,2021-06-04,Apple,125.89,75170000
Stock_1,2021-06-03,Apple,123.54,76230000
Stock_1,2021-06-02,Apple,125.06,59280000
Stock_1,2021-05-28,Apple,124.61,71310000
Stock_1,2021-05-27,Apple,125.28,94630000
Stock_1,2021-05-26,Apple,126.85,56580000
Stock_1,2021-05-25,Apple,126.9,72010000
Stock_1,2021-05-24,Apple,127.1,63090000
Stock_1,2021-05-21,Apple,125.43,79300000
Stock_1,2021-05-20,Apple,127.31,76860000
Stock_1,2021-05-19,Apple,124.69,92610000
Stock_1,2021-05-18,Apple,124.85,63340000
Stock_1,2021-05-17,Apple,126.27,74250000
Stock_1,2021-05-14,Apple,127.45,81920000
Stock_1,2021-05-13,Apple,124.97,105860000
Stock_1,2021-05-12,Apple,122.77,112170000
Stock_1,2021-05-11,Apple,125.91,126140000
Stock_1,2021-05-10,Apple,126.85,88070000
Stock_1,2021-05-07,Apple,130.21,78970000
Stock_1,2021-05-06,Apple,129.74,78130000
Stock_1,2021-05-05,Apple,128.1,84000000
Stock_1,2021-05-04,Apple,127.85,137560000
Stock_1,2021-05-03,Apple,132.54,75140000
Stock_1,2021-04-30,Apple,131.46,109840000
Stock_1,2021-04-29,Apple,133.48,151100000
Stock_1,2021-04-28,Apple,133.58,107760000
Stock_1,2021-04-27,Apple,134.39,66020000
Stock_1,2021-04-26,Apple,134.72,66910000
Stock_1,2021-04-23,Apple,134.32,78760000
Stock_1,2021-04-22,Apple,131.94,84570000
Stock_1,2021-04-21,Apple,133.5,68850000
Stock_1,2021-04-20,Apple,133.11,94810000
Stock_1,2021-04-19,Apple,134.84,94260000
Stock_1,2021-04-16,Apple,134.16,84920000
Stock_1,2021-04-15,Apple,134.5,89350000
Stock_1,2021-04-14,Apple,132.03,87220000
Stock_1,2021-04-13,Apple,134.43,91270000
Stock_1,2021-04-12,Apple,131.24,91420000
Stock_1,2021-04-09,Apple,132.99,106690000
Stock_1,2021-04-08,Apple,130.36,88850000
Stock_1,2021-04-07,Apple,127.9,83470000
Stock_1,2021-04-06,Apple,126.21,80170000
Stock_1,2021-04-05,Apple,125.9,88650000
Stock_1,2021-04-01,Apple,123,75090000
Stock_1,2021-03-31,Apple,122.15,118320000
Stock_1,2021-03-30,Apple,119.9,85670000
Stock_1,2021-03-29,Apple,121.39,80820000
Stock_1,2021-03-26,Apple,121.21,94070000
Stock_1,2021-03-25,Apple,120.59,98850000
Stock_1,2021-03-24,Apple,120.09,88530000
Stock_1,2021-03-23,Apple,122.54,95470000
Stock_1,2021-03-22,Apple,123.39,111910000
Stock_1,2021-03-19,Apple,119.99,185550000
Stock_1,2021-03-18,Apple,120.53,121470000
Stock_1,2021-03-17,Apple,124.76,111930000
Stock_1,2021-03-16,Apple,125.57,115230000
Stock_1,2021-03-15,Apple,123.99,92590000
Stock_1,2021-03-12,Apple,121.03,88110000
Stock_1,2021-03-11,Apple,121.96,103030000
Stock_1,2021-03-10,Apple,119.98,111940000
Stock_1,2021-03-09,Apple,121.08,129530000
Stock_1,2021-03-08,Apple,116.36,154380000
Stock_1,2021-03-05,Apple,121.42,153770000
Stock_1,2021-03-04,Apple,120.13,178160000
Stock_1,2021-03-03,Apple,122.06,112970000
Stock_1,2021-03-02,Apple,125.12,102260000
Stock_1,2021-03-01,Apple,127.79,116310000
Stock_1,2021-02-26,Apple,121.26,164560000
Stock_1,2021-02-25,Apple,120.99,148200000
Stock_1,2021-02-24,Apple,125.35,111040000
Stock_1,2021-02-23,Apple,125.86,158270000
Stock_1,2021-02-22,Apple,126,103920000
Stock_1,2021-02-19,Apple,129.87,87670000
Stock_1,2021-02-18,Apple,129.71,96860000
Stock_1,2021-02-17,Apple,130.84,98090000
Stock_1,2021-02-12,Apple,135.37,60150000
Stock_1,2021-02-11,Apple,135.13,64280000
Stock_1,2021-02-10,Apple,135.39,73050000
Stock_1,2021-02-09,Apple,136.01,76770000
Stock_1,2021-02-08,Apple,136.91,71300000
Stock_1,2021-02-05,Apple,136.76,75690000
Stock_1,2021-02-04,Apple,137.39,84180000
Stock_1,2021-02-03,Apple,133.94,89880000
Stock_1,2021-02-02,Apple,134.99,83310000
Stock_1,2021-02-01,Apple,134.14,106240000
Stock_1,2021-01-29,Apple,131.96,177520000
Stock_1,2021-01-28,Apple,137.09,142620000
Stock_1,2021-01-27,Apple,142.06,140840000
Stock_1,2021-01-26,Apple,143.16,98390000
Stock_1,2021-01-25,Apple,142.92,157610000
Stock_1,2021-01-22,Apple,139.07,114460000
Stock_1,2021-01-21,Apple,136.87,120530000
Stock_1,2021-01-20,Apple,132.03,104320000
Stock_1,2021-01-15,Apple,127.14,111600000
Stock_1,2021-01-14,Apple,128.91,90220000
Stock_1,2021-01-13,Apple,130.89,88640000
Stock_1,2021-01-12,Apple,128.8,91950000
Stock_1,2021-01-11,Apple,128.98,100620000
Stock_1,2021-01-08,Apple,132.05,105160000
Stock_1,2021-01-07,Apple,130.92,109580000
Stock_1,2021-01-06,Apple,126.6,155090000
Stock_1,2021-01-05,Apple,131.01,97670000
Stock_1,2021-01-04,Apple,129.41,143300000
Stock_1,2020-12-31,Apple,132.69,99120000
Stock_1,2020-12-30,Apple,133.72,96450000
Stock_1,2020-12-29,Apple,134.87,121050000
Stock_1,2020-12-28,Apple,136.69,124490000
Stock_1,2020-12-24,Apple,131.97,54930000
Stock_1,2020-12-23,Apple,130.96,88220000
Stock_1,2020-12-22,Apple,131.88,169350000
Stock_1,2020-12-21,Apple,128.23,121250000
Stock_1,2020-12-18,Apple,126.65,192540000
Stock_1,2020-12-17,Apple,128.7,94360000
Stock_1,2020-12-16,Apple,127.81,98210000
Stock_1,2020-12-15,Apple,127.88,157570000
Stock_1,2020-12-14,Apple,121.78,79080000
Stock_1,2020-12-11,Apple,122.41,86940000
Stock_1,2020-12-10,Apple,123.24,81310000
Stock_1,2020-12-09,Apple,121.78,115090000
Stock_1,2020-12-08,Apple,124.38,82230000
Stock_1,2020-12-07,Apple,123.75,86710000
Stock_1,2020-12-04,Apple,122.25,78260000
Stock_1,2020-12-03,Apple,122.94,78970000
Stock_1,2020-12-02,Apple,123.08,89000000
Stock_1,2020-12-01,Apple,122.72,128170000
Stock_1,2020-11-30,Apple,119.05,169410000
Stock_1,2020-11-25,Apple,116.03,76500000
Stock_1,2020-11-24,Apple,115.17,113870000
Stock_1,2020-11-23,Apple,113.85,127960000
Stock_1,2020-11-20,Apple,117.34,73600000
Stock_1,2020-11-19,Apple,118.64,74110000
Stock_1,2020-11-18,Apple,118.03,76320000
Stock_1,2020-11-17,Apple,119.39,74270000
Stock_1,2020-11-16,Apple,120.3,91180000
Stock_1,2020-11-13,Apple,119.26,81690000
Stock_1,2020-11-12,Apple,119.21,103350000
Stock_1,2020-11-11,Apple,119.49,112300000
Stock_1,2020-11-10,Apple,115.97,138020000
Stock_1,2020-11-09,Apple,116.32,154520000
Stock_1,2020-11-06,Apple,118.69,114460000
Stock_1,2020-11-05,Apple,119.03,126390000
Stock_1,2020-11-04,Apple,114.95,138240000
Stock_1,2020-11-03,Apple,110.44,107620000
Stock_1,2020-11-02,Apple,108.77,122870000
Stock_1,2020-10-30,Apple,108.86,190570000
Stock_1,2020-10-29,Apple,115.32,146130000
Stock_1,2020-10-28,Apple,111.2,143940000
Stock_1,2020-10-27,Apple,116.6,92280000
Stock_1,2020-10-26,Apple,115.05,111850000
Stock_1,2020-10-23,Apple,115.04,82570000
Stock_1,2020-10-22,Apple,115.75,101990000
Stock_1,2020-10-21,Apple,116.87,89950000
Stock_1,2020-10-20,Apple,117.51,124420000
Stock_1,2020-10-19,Apple,115.98,120640000
Stock_1,2020-10-16,Apple,119.02,115390000
Stock_1,2020-10-15,Apple,120.71,112560000
Stock_1,2020-10-14,Apple,121.19,151060000
Stock_1,2020-10-13,Apple,121.1,262330000
Stock_1,2020-10-12,Apple,124.4,240230000
Stock_1,2020-10-09,Apple,116.97,100510000
Stock_1,2020-10-08,Apple,114.97,83480000
Stock_1,2020-10-07,Apple,115.08,96850000
Stock_1,2020-10-06,Apple,113.16,161500000
Stock_1,2020-10-05,Apple,116.5,106240000
Stock_1,2020-10-02,Apple,113.02,144710000
Stock_1,2020-10-01,Apple,116.79,116120000
Stock_1,2020-09-30,Apple,115.81,142680000
Stock_1,2020-09-29,Apple,114.09,100060000
Stock_1,2020-09-28,Apple,114.96,137670000
Stock_1,2020-09-25,Apple,112.28,149980000
Stock_1,2020-09-24,Apple,108.22,167740000
Stock_1,2020-09-23,Apple,107.12,150720000
Stock_1,2020-09-22,Apple,111.81,183060000
Stock_1,2020-09-21,Apple,110.08,195710000
Stock_1,2020-09-18,Apple,106.84,287100000
Stock_1,2020-09-17,Apple,110.34,178010000
Stock_1,2020-09-16,Apple,112.13,155030000
Stock_1,2020-09-15,Apple,115.54,184640000
Stock_1,2020-09-14,Apple,115.36,140150000
Stock_1,2020-09-11,Apple,112,180860000
Stock_1,2020-09-10,Apple,113.49,182270000
Stock_1,2020-09-09,Apple,117.32,176940000
Stock_1,2020-09-04,Apple,120.96,332610000
Stock_1,2020-09-03,Apple,120.88,257600000
Stock_1,2020-09-02,Apple,131.4,200120000
Stock_1,2020-09-01,Apple,134.18,152470000
Stock_1,2020-08-31,Apple,129.04,225700000
Stock_1,2020-08-28,Apple,124.81,187630000
Stock_1,2020-08-27,Apple,125.01,155550000
Stock_1,2020-08-26,Apple,126.52,163020000
Stock_1,2020-08-25,Apple,124.83,211500000
Stock_1,2020-08-24,Apple,125.86,345940000
Stock_1,2020-08-21,Apple,124.37,338050000
Stock_1,2020-08-20,Apple,118.28,126910000
Stock_1,2020-08-19,Apple,115.71,145540000
Stock_1,2020-08-18,Apple,115.56,105630000
Stock_1,2020-08-17,Apple,114.61,119560000
Stock_1,2020-08-14,Apple,114.91,165570000
Stock_1,2020-08-13,Apple,115.01,210080000
Stock_1,2020-08-12,Apple,113.01,165940000
Stock_1,2020-08-11,Apple,109.38,187900000
Stock_1,2020-08-10,Apple,112.73,212400000
Stock_1,2020-08-07,Apple,111.11,198050000
Stock_1,2020-08-06,Apple,113.9,202430000
Stock_1,2020-08-05,Apple,110.06,121990000
Stock_1,2020-08-04,Apple,109.67,172790000
Stock_1,2020-08-03,Apple,108.94,308150000
Stock_1,2020-07-31,Apple,106.26,374300000
Stock_1,2020-07-30,Apple,96.19,158130000
Stock_1,2020-07-29,Apple,95.04,90330000
Stock_1,2020-07-28,Apple,93.25,103630000
Stock_1,2020-07-27,Apple,94.81,121210000
Stock_1,2020-07-24,Apple,92.61,185440000
Stock_1,2020-07-23,Apple,92.84,197000000
Stock_1,2020-07-22,Apple,97.27,89000000
Stock_1,2020-07-21,Apple,97,103650000
Stock_1,2020-07-20,Apple,98.36,90320000
Stock_1,2020-07-17,Apple,96.33,92190000
Stock_1,2020-07-16,Apple,96.52,110580000
Stock_1,2020-07-15,Apple,97.72,153200000
Stock_1,2020-07-14,Apple,97.06,170990000
Stock_1,2020-07-13,Apple,95.48,191650000
Stock_1,2020-07-10,Apple,95.92,90260000
Stock_1,2020-07-09,Apple,95.68,125640000
Stock_1,2020-07-08,Apple,95.34,117090000
Stock_1,2020-07-07,Apple,93.17,112420000
Stock_1,2020-07-02,Apple,91.03,114040000
Stock_1,2020-07-01,Apple,91.03,110740000
Stock_1,2020-06-30,Apple,91.2,140220000
Stock_1,2020-06-29,Apple,90.44,130650000
Stock_1,2020-06-26,Apple,88.41,205260000
Stock_1,2020-06-25,Apple,91.21,137520000
Stock_1,2020-06-24,Apple,90.02,192620000
Stock_1,2020-06-23,Apple,91.63,212160000
Stock_1,2020-06-22,Apple,89.72,135450000
Stock_1,2020-06-19,Apple,87.43,264480000
Stock_1,2020-06-18,Apple,87.93,96820000
Stock_1,2020-06-17,Apple,87.9,114410000
Stock_1,2020-06-16,Apple,88.02,165430000
Stock_1,2020-06-15,Apple,85.75,138810000
Stock_1,2020-06-12,Apple,84.7,200150000
Stock_1,2020-06-11,Apple,83.97,201660000
Stock_1,2020-06-10,Apple,88.21,166650000
Stock_1,2020-06-09,Apple,86,147710000
Stock_1,2020-06-08,Apple,83.36,95650000
Stock_1,2020-06-05,Apple,82.88,137250000
Stock_1,2020-06-04,Apple,80.58,87560000
Stock_1,2020-06-03,Apple,81.28,104490000
Stock_1,2020-06-02,Apple,80.83,87640000
Stock_1,2020-06-01,Apple,80.46,81020000
Stock_1,2020-05-29,Apple,79.48,153600000
Stock_1,2020-05-28,Apple,79.56,133800000
Stock_1,2020-05-27,Apple,79.53,112950000
Stock_1,2020-05-22,Apple,79.72,81800000
Stock_1,2020-05-21,Apple,79.21,102690000
Stock_1,2020-05-20,Apple,79.81,111500000
Stock_1,2020-05-19,Apple,78.28,101730000
Stock_1,2020-05-18,Apple,78.74,135370000
Stock_1,2020-05-15,Apple,76.93,166350000
Stock_1,2020-05-14,Apple,77.39,158930000
Stock_1,2020-05-13,Apple,76.91,200620000
Stock_1,2020-05-12,Apple,77.85,162300000
Stock_1,2020-05-11,Apple,78.75,145950000
Stock_1,2020-05-08,Apple,77.53,134050000
Stock_1,2020-05-07,Apple,75.94,115220000
Stock_1,2020-05-06,Apple,75.16,142330000
Stock_1,2020-05-05,Apple,74.39,147750000
Stock_1,2020-05-04,Apple,73.29,133570000
Stock_1,2020-05-01,Apple,72.27,240620000
Stock_1,2020-04-30,Apple,73.45,183060000
Stock_1,2020-04-29,Apple,71.93,137280000
Stock_1,2020-04-28,Apple,69.64,112000000
Stock_1,2020-04-27,Apple,70.79,117090000
Stock_1,2020-04-24,Apple,70.74,126510000
Stock_1,2020-04-23,Apple,68.76,124810000
Stock_1,2020-04-22,Apple,69.03,117060000
Stock_1,2020-04-21,Apple,67.09,180990000
Stock_1,2020-04-20,Apple,69.23,130020000
Stock_1,2020-04-17,Apple,70.7,215250000
Stock_1,2020-04-16,Apple,71.67,157130000
Stock_1,2020-04-15,Apple,71.11,131150000
Stock_1,2020-04-14,Apple,71.76,194990000
Stock_1,2020-04-13,Apple,68.31,131020000
Stock_1,2020-04-09,Apple,67,162120000
Stock_1,2020-04-08,Apple,66.52,168900000
Stock_1,2020-04-07,Apple,64.86,202890000
Stock_1,2020-04-06,Apple,65.62,201820000
Stock_1,2020-04-03,Apple,60.35,129880000
Stock_1,2020-04-02,Apple,61.23,165930000
Stock_1,2020-04-01,Apple,60.23,176220000
Stock_1,2020-03-31,Apple,63.57,197000000
Stock_1,2020-03-30,Apple,63.7,167980000
Stock_1,2020-03-27,Apple,61.94,204220000
Stock_1,2020-03-26,Apple,64.61,252560000
Stock_1,2020-03-25,Apple,61.38,303600000
Stock_1,2020-03-24,Apple,61.72,287530000
Stock_1,2020-03-23,Apple,56.09,336750000
Stock_1,2020-03-20,Apple,57.31,401690000
Stock_1,2020-03-19,Apple,61.2,271860000
Stock_1,2020-03-18,Apple,61.67,300230000
Stock_1,2020-03-17,Apple,63.22,324060000
Stock_1,2020-03-16,Apple,60.55,322420000
Stock_1,2020-03-13,Apple,69.49,370730000
Stock_1,2020-03-12,Apple,62.06,418470000
Stock_1,2020-03-11,Apple,68.86,256380000
Stock_1,2020-03-10,Apple,71.33,285290000
Stock_1,2020-03-09,Apple,66.54,286740000
Stock_1,2020-03-06,Apple,72.26,226180000
Stock_1,2020-03-05,Apple,73.23,187570000
Stock_1,2020-03-04,Apple,75.69,219180000
Stock_1,2020-03-03,Apple,72.33,319480000
Stock_1,2020-03-02,Apple,74.7,341400000
Stock_1,2020-02-28,Apple,68.34,426880000
Stock_1,2020-02-27,Apple,68.38,320610000
Stock_1,2020-02-26,Apple,73.16,198710000
Stock_1,2020-02-25,Apple,72.02,230670000
Stock_1,2020-02-24,Apple,74.55,222200000
Stock_1,2020-02-21,Apple,78.26,129710000
Stock_1,2020-02-20,Apple,80.08,100570000
Stock_1,2020-02-19,Apple,80.91,93980000
Stock_1,2020-02-18,Apple,79.75,152760000
Stock_1,2020-02-14,Apple,81.24,80110000
Stock_1,2020-02-13,Apple,81.22,94750000
Stock_1,2020-02-12,Apple,81.8,113730000
Stock_1,2020-02-11,Apple,79.9,94320000
Stock_1,2020-02-10,Apple,80.39,109350000
Stock_1,2020-02-07,Apple,80.01,117680000
Stock_1,2020-02-06,Apple,81.3,105430000
Stock_1,2020-02-05,Apple,80.36,118830000
Stock_1,2020-02-04,Apple,79.71,136620000
Stock_1,2020-02-03,Apple,77.17,173990000
Stock_1,2020-01-31,Apple,77.38,199590000
Stock_1,2020-01-30,Apple,80.97,126740000
Stock_1,2020-01-29,Apple,81.08,216600000
Stock_1,2020-01-28,Apple,79.42,162230000
Stock_1,2020-01-27,Apple,77.24,161940000
Stock_1,2020-01-24,Apple,79.58,146540000
Stock_1,2020-01-23,Apple,79.81,104470000
Stock_1,2020-01-22,Apple,79.42,101830000
Stock_1,2020-01-21,Apple,79.14,110840000
Stock_1,2020-01-17,Apple,79.68,137820000
Stock_1,2020-01-16,Apple,78.81,108830000
Stock_1,2020-01-15,Apple,77.83,121920000
Stock_1,2020-01-14,Apple,78.17,162610000
Stock_1,2020-01-13,Apple,79.24,122090000
Stock_1,2020-01-10,Apple,77.58,140870000
Stock_1,2020-01-09,Apple,77.41,170490000
Stock_1,2020-01-08,Apple,75.8,132360000
Stock_1,2020-01-07,Apple,74.6,111510000
Stock_1,2020-01-06,Apple,74.95,118580000
Stock_1,2020-01-03,Apple,74.36,146540000
Stock_1,2020-01-02,Apple,75.09,135650000
Stock_2,2024-02-02,Tesla,187.91,110610000
Stock_2,2024-02-01,Tesla,188.86,90680000
Stock_2,2024-01-31,Tesla,187.29,102270000
Stock_2,2024-01-30,Tesla,191.59,105540000
Stock_2,2024-01-29,Tesla,190.93,123600000
Stock_2,2024-01-26,Tesla,183.25,107340000
Stock_2,2024-01-25,Tesla,182.63,198080000
Stock_2,2024-01-24,Tesla,207.83,112940000
Stock_2,2024-01-23,Tesla,209.14,105840000
Stock_2,2024-01-22,Tesla,208.8,117950000
Stock_2,2024-01-19,Tesla,212.19,102260000
Stock_2,2024-01-18,Tesla,211.88,107810000
Stock_2,2024-01-17,Tesla,215.55,102580000
Stock_2,2024-01-16,Tesla,219.91,114850000
Stock_2,2024-01-12,Tesla,218.89,123040000
Stock_2,2024-01-11,Tesla,227.22,105870000
Stock_2,2024-01-10,Tesla,233.94,91320000
Stock_2,2024-01-09,Tesla,234.96,96710000
Stock_2,2024-01-08,Tesla,240.45,85170000
Stock_2,2024-01-05,Tesla,237.49,92490000
Stock_2,2024-01-04,Tesla,237.93,102230000
Stock_2,2024-01-03,Tesla,238.45,120510000
Stock_2,2024-01-02,Tesla,248.42,104070000
Stock_2,2023-12-29,Tesla,248.48,100890000
Stock_2,2023-12-28,Tesla,253.18,112530000
Stock_2,2023-12-27,Tesla,261.44,105860000
Stock_2,2023-12-26,Tesla,256.61,86640000
Stock_2,2023-12-22,Tesla,252.54,93370000
Stock_2,2023-12-21,Tesla,254.5,108960000
Stock_2,2023-12-20,Tesla,247.14,124130000
Stock_2,2023-12-19,Tesla,257.22,106290000
Stock_2,2023-12-18,Tesla,252.08,116420000
Stock_2,2023-12-15,Tesla,253.5,135930000
Stock_2,2023-12-14,Tesla,251.05,160120000
Stock_2,2023-12-13,Tesla,239.29,145290000
Stock_2,2023-12-12,Tesla,237.01,94920000
Stock_2,2023-12-11,Tesla,239.74,97620000
Stock_2,2023-12-08,Tesla,243.84,103130000
Stock_2,2023-12-07,Tesla,242.64,106730000
Stock_2,2023-12-06,Tesla,239.37,126440000
Stock_2,2023-12-05,Tesla,238.72,137400000
Stock_2,2023-12-04,Tesla,235.58,103810000
Stock_2,2023-12-01,Tesla,238.83,121330000
Stock_2,2023-11-30,Tesla,240.08,129350000
Stock_2,2023-11-29,Tesla,244.14,134650000
Stock_2,2023-11-28,Tesla,246.72,147240000
Stock_2,2023-11-27,Tesla,236.08,111510000
Stock_2,2023-11-24,Tesla,235.45,65030000
Stock_2,2023-11-22,Tesla,234.21,118120000
Stock_2,2023-11-21,Tesla,241.2,122290000
Stock_2,2023-11-20,Tesla,235.6,116560000
Stock_2,2023-11-17,Tesla,234.3,142770000
Stock_2,2023-11-16,Tesla,233.59,135460000
Stock_2,2023-11-15,Tesla,242.84,149640000
Stock_2,2023-11-14,Tesla,237.41,147560000
